order_id,order_date,product_id,product_name,category,quantity,unit_price,cost_price,total_amount,gross_profit,refund_amount,order_status,country,channel
ORD-02760,2026-04-28,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,NL,web
ORD-02761,2026-04-28,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,CH,web
ORD-02762,2026-04-28,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,web
ORD-02763,2026-04-28,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-02764,2026-04-28,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,marketplace
ORD-02765,2026-04-28,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,marketplace
ORD-02766,2026-04-28,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,NL,mobile
ORD-02767,2026-04-28,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,AT,mobile
ORD-02768,2026-04-28,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-02769,2026-04-28,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,CH,web
ORD-02770,2026-04-28,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,BE,mobile
ORD-02771,2026-04-28,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,AT,web
ORD-02772,2026-04-28,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-02773,2026-04-28,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,0.0,89.0,cancelled,CH,mobile
ORD-02774,2026-04-28,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-02775,2026-04-28,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,FR,web
ORD-02776,2026-04-28,PROD-010,Trail Hiking Boots,Footwear,2,119.0,48.0,238.0,142.0,0.0,completed,FR,marketplace
ORD-02777,2026-04-28,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,FR,web
ORD-02778,2026-04-28,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-02779,2026-04-28,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,NL,mobile
ORD-02780,2026-04-28,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,AT,mobile
ORD-02781,2026-04-28,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,BE,web
ORD-02782,2026-04-28,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,19.99,refunded,DE,web
ORD-02783,2026-04-28,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-02784,2026-04-28,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,web
ORD-02785,2026-04-28,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,DE,mobile
ORD-02786,2026-04-28,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-02787,2026-04-28,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,BE,marketplace
ORD-02788,2026-04-28,PROD-014,Hoodie - Oversized,Clothing,4,44.99,16.0,179.96,115.96,0.0,completed,FR,marketplace
ORD-02789,2026-04-28,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,NL,web
ORD-02790,2026-04-28,PROD-015,Winter Jacket,Clothing,1,129.0,52.0,129.0,0.0,129.0,cancelled,CH,web
ORD-02791,2026-04-28,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-02792,2026-04-28,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,marketplace
ORD-02793,2026-04-28,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,FR,mobile
ORD-02794,2026-04-28,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,BE,web
ORD-02795,2026-04-28,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,BE,web
ORD-02796,2026-04-28,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,mobile
ORD-02797,2026-04-28,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,NL,web
ORD-02798,2026-04-28,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,FR,mobile
ORD-02799,2026-04-28,PROD-018,Scented Candle Set,Home,2,24.99,8.0,49.98,33.98,0.0,completed,DE,mobile
ORD-02800,2026-04-28,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,NL,web
ORD-02801,2026-04-28,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,BE,web
ORD-02802,2026-04-29,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,AT,mobile
ORD-02803,2026-04-29,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,marketplace
ORD-02804,2026-04-29,PROD-001,Wireless Headphones,Electronics,5,49.99,22.0,249.95,139.95,0.0,completed,DE,mobile
ORD-02805,2026-04-29,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,FR,marketplace
ORD-02806,2026-04-29,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,FR,marketplace
ORD-02807,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,CH,marketplace
ORD-02808,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,FR,web
ORD-02809,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,marketplace
ORD-02810,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-02811,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-02812,2026-04-29,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,web
ORD-02813,2026-04-29,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,web
ORD-02814,2026-04-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-02815,2026-04-29,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,25.0,refunded,DE,web
ORD-02816,2026-04-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-02817,2026-04-29,PROD-005,Phone Case - Classic,Accessories,4,12.5,3.2,50.0,37.2,0.0,completed,DE,web
ORD-02818,2026-04-29,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,web
ORD-02819,2026-04-29,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,mobile
ORD-02820,2026-04-29,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-02821,2026-04-29,PROD-006,Phone Case - Premium,Accessories,3,24.99,8.0,74.97,50.97,0.0,completed,AT,web
ORD-02822,2026-04-29,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,AT,web
ORD-02823,2026-04-29,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,BE,web
ORD-02824,2026-04-29,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,BE,web
ORD-02825,2026-04-29,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,BE,web
ORD-02826,2026-04-29,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-02827,2026-04-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,FR,marketplace
ORD-02828,2026-04-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,mobile
ORD-02829,2026-04-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,NL,web
ORD-02830,2026-04-29,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,marketplace
ORD-02831,2026-04-29,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,DE,web
ORD-02832,2026-04-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,59.99,refunded,FR,marketplace
ORD-02833,2026-04-29,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,DE,web
ORD-02834,2026-04-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,FR,web
ORD-02835,2026-04-29,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,BE,web
ORD-02836,2026-04-29,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,AT,web
ORD-02837,2026-04-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,0.0,39.98,cancelled,AT,mobile
ORD-02838,2026-04-29,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,AT,web
ORD-02839,2026-04-29,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,BE,web
ORD-02840,2026-04-29,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,BE,marketplace
ORD-02841,2026-04-29,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,CH,mobile
ORD-02842,2026-04-29,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,mobile
ORD-02843,2026-04-29,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,CH,web
ORD-02844,2026-04-29,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,NL,web
ORD-02845,2026-04-29,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,29.99,refunded,FR,web
ORD-02846,2026-04-29,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,AT,web
ORD-02847,2026-04-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,mobile
ORD-02848,2026-04-29,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,mobile
ORD-02849,2026-04-29,PROD-017,Stainless Water Bottle,Home,3,19.99,5.5,59.97,43.47,0.0,completed,AT,marketplace
ORD-02850,2026-04-29,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,NL,marketplace
ORD-02851,2026-04-29,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,AT,marketplace
ORD-02852,2026-04-29,PROD-018,Scented Candle Set,Home,2,24.99,8.0,49.98,0.0,49.98,cancelled,NL,marketplace
ORD-02853,2026-04-29,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,DE,mobile
ORD-02854,2026-04-29,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,mobile
ORD-02855,2026-04-29,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,AT,web
ORD-02856,2026-04-30,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,CH,web
ORD-02857,2026-04-30,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,marketplace
ORD-02858,2026-04-30,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,web
ORD-02859,2026-04-30,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,NL,mobile
ORD-02860,2026-04-30,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,NL,mobile
ORD-02861,2026-04-30,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,AT,web
ORD-02862,2026-04-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-02863,2026-04-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,BE,marketplace
ORD-02864,2026-04-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,marketplace
ORD-02865,2026-04-30,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-02866,2026-04-30,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,FR,web
ORD-02867,2026-04-30,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,AT,web
ORD-02868,2026-04-30,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,DE,mobile
ORD-02869,2026-04-30,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,web
ORD-02870,2026-04-30,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,web
ORD-02871,2026-04-30,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-02872,2026-04-30,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,BE,marketplace
ORD-02873,2026-04-30,PROD-005,Phone Case - Classic,Accessories,5,12.5,3.2,62.5,46.5,62.5,refunded,DE,marketplace
ORD-02874,2026-04-30,PROD-006,Phone Case - Premium,Accessories,5,24.99,8.0,124.95,84.95,0.0,completed,DE,mobile
ORD-02875,2026-04-30,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,AT,marketplace
ORD-02876,2026-04-30,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-02877,2026-04-30,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,web
ORD-02878,2026-04-30,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,FR,marketplace
ORD-02879,2026-04-30,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,FR,mobile
ORD-02880,2026-04-30,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,CH,web
ORD-02881,2026-04-30,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,DE,mobile
ORD-02882,2026-04-30,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,CH,web
ORD-02883,2026-04-30,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-02884,2026-04-30,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,BE,web
ORD-02885,2026-04-30,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,FR,web
ORD-02886,2026-04-30,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-02887,2026-04-30,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,CH,web
ORD-02888,2026-04-30,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,mobile
ORD-02889,2026-04-30,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-02890,2026-04-30,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,mobile
ORD-02891,2026-04-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,FR,mobile
ORD-02892,2026-04-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,CH,mobile
ORD-02893,2026-04-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-02894,2026-04-30,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-02895,2026-04-30,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,marketplace
ORD-02896,2026-04-30,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-02897,2026-04-30,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,NL,marketplace
ORD-02898,2026-04-30,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,BE,web
ORD-02899,2026-04-30,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,CH,mobile
ORD-02900,2026-04-30,PROD-015,Winter Jacket,Clothing,4,129.0,52.0,516.0,308.0,0.0,completed,NL,web
ORD-02901,2026-04-30,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,DE,marketplace
ORD-02902,2026-04-30,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-02903,2026-04-30,PROD-016,Yoga Mat,Home,3,29.99,10.0,89.97,59.97,0.0,completed,DE,mobile
ORD-02904,2026-04-30,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,FR,marketplace
ORD-02905,2026-04-30,PROD-017,Stainless Water Bottle,Home,3,19.99,5.5,59.97,43.47,0.0,completed,AT,marketplace
ORD-02906,2026-04-30,PROD-017,Stainless Water Bottle,Home,3,19.99,5.5,59.97,43.47,0.0,completed,FR,web
ORD-02907,2026-04-30,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-02908,2026-04-30,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,NL,web
ORD-02909,2026-04-30,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,NL,mobile
ORD-02910,2026-04-30,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,DE,web
ORD-02911,2026-04-30,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,FR,mobile
ORD-02912,2026-05-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,mobile
ORD-02913,2026-05-01,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,web
ORD-02914,2026-05-01,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,NL,web
ORD-02915,2026-05-01,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,BE,web
ORD-02916,2026-05-01,PROD-002,Bluetooth Speaker,Electronics,2,79.99,35.0,159.98,89.98,0.0,completed,NL,mobile
ORD-02917,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,web
ORD-02918,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-02919,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-02920,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,9.99,refunded,AT,mobile
ORD-02921,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,mobile
ORD-02922,2026-05-01,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,DE,web
ORD-02923,2026-05-01,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,AT,marketplace
ORD-02924,2026-05-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,FR,marketplace
ORD-02925,2026-05-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-02926,2026-05-01,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,CH,web
ORD-02927,2026-05-01,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,BE,marketplace
ORD-02928,2026-05-01,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,marketplace
ORD-02929,2026-05-01,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-02930,2026-05-01,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-02931,2026-05-01,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,DE,mobile
ORD-02932,2026-05-01,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,AT,mobile
ORD-02933,2026-05-01,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,DE,marketplace
ORD-02934,2026-05-01,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,NL,web
ORD-02935,2026-05-01,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-02936,2026-05-01,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,marketplace
ORD-02937,2026-05-01,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,marketplace
ORD-02938,2026-05-01,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,marketplace
ORD-02939,2026-05-01,PROD-010,Trail Hiking Boots,Footwear,3,119.0,48.0,357.0,213.0,0.0,completed,AT,web
ORD-02940,2026-05-01,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,DE,web
ORD-02941,2026-05-01,PROD-011,Casual Sneakers,Footwear,3,59.99,22.0,179.97,113.97,0.0,completed,BE,marketplace
ORD-02942,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,FR,web
ORD-02943,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,NL,marketplace
ORD-02944,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,FR,mobile
ORD-02945,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,web
ORD-02946,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,3,19.99,6.0,59.97,41.97,0.0,completed,BE,marketplace
ORD-02947,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,FR,web
ORD-02948,2026-05-01,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,FR,web
ORD-02949,2026-05-01,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,AT,web
ORD-02950,2026-05-01,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,DE,web
ORD-02951,2026-05-01,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,BE,web
ORD-02952,2026-05-01,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,AT,marketplace
ORD-02953,2026-05-01,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,web
ORD-02954,2026-05-01,PROD-014,Hoodie - Oversized,Clothing,3,44.99,16.0,134.97,86.97,0.0,completed,BE,mobile
ORD-02955,2026-05-01,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-02956,2026-05-01,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,FR,web
ORD-02957,2026-05-01,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,FR,mobile
ORD-02958,2026-05-01,PROD-017,Stainless Water Bottle,Home,5,19.99,5.5,99.95,72.45,99.95,refunded,DE,web
ORD-02959,2026-05-01,PROD-017,Stainless Water Bottle,Home,5,19.99,5.5,99.95,72.45,0.0,completed,NL,marketplace
ORD-02960,2026-05-01,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,marketplace
ORD-02961,2026-05-01,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,CH,marketplace
ORD-02962,2026-05-01,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,marketplace
ORD-02963,2026-05-01,PROD-019,Desk Organizer,Home,2,22.99,7.5,45.98,30.98,0.0,completed,FR,web
ORD-02964,2026-05-01,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,NL,web
ORD-02965,2026-05-02,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,NL,mobile
ORD-02966,2026-05-02,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,AT,web
ORD-02967,2026-05-02,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,FR,web
ORD-02968,2026-05-02,PROD-001,Wireless Headphones,Electronics,5,49.99,22.0,249.95,139.95,0.0,completed,DE,web
ORD-02969,2026-05-02,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,mobile
ORD-02970,2026-05-02,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,mobile
